Num,Div,Date,Time,Field,Visitor,TeamV,Home,TeamH,,,,,,,,,,,,
101026,B09A,9/18/2010,12:00 AM,F1,2797,Hotspur-Illes,2759,Iron-RNeves,,,,,,,,,,,,
101027,B09A,9/18/2010,12:00 AM,TBS(H),2956,GRock-Daly,2506,RDell-Breslin,,,,,,,,,,,,
101028,B09A,9/18/2010,12:00 AM,TBS(H),3116,NoVal-Hliboki,2957,GRock-Gonz,,,,,,,,,,,,
101029,B09A,9/25/2010,12:00 AM,F1,2506,RDell-Breslin,2741,Ft.Lee-Guacci,,,,,,,,,,,,
101030,B09A,9/25/2010,12:00 AM,F1,2831,Mar-Henni,2956,GRock-Daly,,,,,,,,,,,,
101031,B09A,9/25/2010,12:00 AM,F1,2957,GRock-Gonz,2759,Iron-RNeves,,,,,,,,,,,,
101032,B09A,9/25/2010,12:00 AM,F1,3116,NoVal-Hliboki,2797,Hotspur-Illes,,,,,,,,,,,,
101033,B09A,10/2/2010,12:00 AM,F1,2506,RDell-Breslin,2759,Iron-RNeves,,,,,,,,,,,,
101034,B09A,10/2/2010,12:00 AM,F1,2741,Ft.Lee-Guacci,2957,GRock-Gonz,,,,,,,,,,,,
101035,B09A,10/2/2010,12:00 AM,F1,2797,Hotspur-Illes,2956,GRock-Daly,,,,,,,,,,,,
101036,B09A,10/2/2010,12:00 AM,F1,3116,NoVal-Hliboki,2831,Mar-Henni,,,,,,,,,,,,
101037,B09A,10/16/2010,12:00 AM,F1,2506,RDell-Breslin,3116,NoVal-Hliboki,,,,,,,,,,,,
101038,B09A,10/16/2010,12:00 AM,F1,2741,Ft.Lee-Guacci,2797,Hotspur-Illes,,,,,,,,,,,,
101039,B09A,10/16/2010,12:00 AM,F1,2759,Iron-RNeves,2831,Mar-Henni,,,,,,,,,,,,
101040,B09A,10/16/2010,12:00 AM,F1,2957,GRock-Gonz,2956,GRock-Daly,,,,,,,,,,,,
101041,B09A,10/23/2010,12:00 AM,F1,2759,Iron-RNeves,2741,Ft.Lee-Guacci,,,,,,,,,,,,
101042,B09A,10/23/2010,12:00 AM,F1,2797,Hotspur-Illes,2506,RDell-Breslin,,,,,,,,,,,,
101043,B09A,10/23/2010,12:00 AM,F1,2831,Mar-Henni,2957,GRock-Gonz,,,,,,,,,,,,
101044,B09A,10/23/2010,12:00 AM,F1,2956,GRock-Daly,3116,NoVal-Hliboki,,,,,,,,,,,,
101045,B09A,10/30/2010,12:00 AM,F1,2831,Mar-Henni,2797,Hotspur-Illes,,,,,,,,,,,,
101046,B09A,10/30/2010,12:00 AM,F1,2956,GRock-Daly,2759,Iron-RNeves,,,,,,,,,,,,
101047,B09A,10/30/2010,12:00 AM,F1,2957,GRock-Gonz,2506,RDell-Breslin,,,,,,,,,,,,
101048,B09A,10/30/2010,12:00 AM,F1,3116,NoVal-Hliboki,2741,Ft.Lee-Guacci,,,,,,,,,,,,
101049,B09A,11/6/2010,12:00 AM,F1,2797,Hotspur-Illes,2957,GRock-Gonz,,,,,,,,,,,,
101050,B09A,11/6/2010,12:00 AM,TBS(V),2831,Mar-Henni,2506,RDell-Breslin,,,,,,,,,,,,
101051,B09A,11/6/2010,12:00 AM,F1,2956,GRock-Daly,2741,Ft.Lee-Guacci,,,,,,,,,,,,
101052,B09A,11/6/2010,12:00 AM,F1,3116,NoVal-Hliboki,2759,Iron-RNeves,,,,,,,,,,,,
101053,B09A,11/13/2010,12:00 AM,F1,2506,RDell-Breslin,2956,GRock-Daly,,,,,,,,,,,,
101054,B09A,11/13/2010,12:00 AM,F1,2759,Iron-RNeves,2797,Hotspur-Illes,,,,,,,,,,,,
101055,B09A,11/13/2010,12:00 AM,F1,2831,Mar-Henni,2741,Ft.Lee-Guacci,,,,,,,,,,,,
101056,B09A,11/13/2010,12:00 AM,F1,2957,GRock-Gonz,3116,NoVal-Hliboki,,,,,,,,,,,,
101057,B09A,11/20/2010,12:00 AM,TBS(V),2741,Ft.Lee-Guacci,2506,RDell-Breslin,,,,,,,,,,,,
101058,B09A,11/20/2010,12:00 AM,F1,2759,Iron-RNeves,2957,GRock-Gonz,,,,,,,,,,,,
101059,B09A,11/20/2010,12:00 AM,F1,2797,Hotspur-Illes,3116,NoVal-Hliboki,,,,,,,,,,,,
101060,B09A,11/20/2010,12:00 AM,F1,2956,GRock-Daly,2831,Mar-Henni,,,,,,,,,,,,
101061,B09BB,9/11/2010,12:00 AM,F1,2529,NR-Fisher,2908,RV-Palmer,,,,,,,,,,,,
101062,B09BB,9/11/2010,12:00 AM,F1,2872,Amer-Hamrah,2571,Torp-Deziel,,,,,,,,,,,,
101063,B09BB,9/11/2010,12:00 AM,F1,2955,GRock-Childs,2599,Ars-Schwartz,,,,,,,,,,,,
101064,B09BB,9/18/2010,12:00 AM,TBS(B),2529,NR-Fisher,2599,Ars-Schwartz,,,,,,,,,,,,
101065,B09BB,9/18/2010,12:00 AM,F1,2908,RV-Palmer,2571,Torp-Deziel,,,,,,,,,,,,
101066,B09BB,9/18/2010,12:00 AM,F1,2955,GRock-Childs,2872,Amer-Hamrah,,,,,,,,,,,,
101067,B09BB,9/25/2010,12:00 AM,F1,2599,Ars-Schwartz,2908,RV-Palmer,,,,,,,,,,,,
101068,B09BB,9/25/2010,12:00 AM,F1,2872,Amer-Hamrah,2529,NR-Fisher,,,,,,,,,,,,
101069,B09BB,9/25/2010,12:00 AM,F1,2955,GRock-Childs,2571,Torp-Deziel,,,,,,,,,,,,
101070,B09BB,10/2/2010,12:00 AM,F1,2571,Torp-Deziel,2529,NR-Fisher,,,,,,,,,,,,
101071,B09BB,10/2/2010,12:00 AM,F1,2599,Ars-Schwartz,2872,Amer-Hamrah,,,,,,,,,,,,
101072,B09BB,10/2/2010,12:00 AM,F1,2908,RV-Palmer,2955,GRock-Childs,,,,,,,,,,,,
101073,B09BB,10/16/2010,12:00 AM,F1,2529,NR-Fisher,2955,GRock-Childs,,,,,,,,,,,,
101074,B09BB,10/16/2010,12:00 AM,F1,2571,Torp-Deziel,2599,Ars-Schwartz,,,,,,,,,,,,
101075,B09BB,10/16/2010,12:00 AM,F1,2908,RV-Palmer,2872,Amer-Hamrah,,,,,,,,,,,,
101076,B09BB,10/23/2010,12:00 AM,F1,2571,Torp-Deziel,2872,Amer-Hamrah,,,,,,,,,,,,
101077,B09BB,10/23/2010,12:00 AM,F1,2599,Ars-Schwartz,2955,GRock-Childs,,,,,,,,,,,,
101078,B09BB,10/23/2010,12:00 AM,F1,2908,RV-Palmer,2529,NR-Fisher,,,,,,,,,,,,
101079,B09BB,10/30/2010,12:00 AM,F1,2571,Torp-Deziel,2908,RV-Palmer,,,,,,,,,,,,
101080,B09BB,10/30/2010,12:00 AM,F1,2599,Ars-Schwartz,2529,NR-Fisher,,,,,,,,,,,,
101081,B09BB,10/30/2010,12:00 AM,F1,2872,Amer-Hamrah,2955,GRock-Childs,,,,,,,,,,,,
101082,B09BB,11/6/2010,12:00 AM,TBS(V),2529,NR-Fisher,2872,Amer-Hamrah,,,,,,,,,,,,
101083,B09BB,11/6/2010,12:00 AM,F1,2571,Torp-Deziel,2955,GRock-Childs,,,,,,,,,,,,
101084,B09BB,11/6/2010,12:00 AM,F1,2908,RV-Palmer,2599,Ars-Schwartz,,,,,,,,,,,,
101085,B09BB,11/13/2010,12:00 AM,F1,2529,NR-Fisher,2571,Torp-Deziel,,,,,,,,,,,,
101086,B09BB,11/13/2010,12:00 AM,F1,2872,Amer-Hamrah,2599,Ars-Schwartz,,,,,,,,,,,,
101087,B09BB,11/13/2010,12:00 AM,F1,2955,GRock-Childs,2908,RV-Palmer,,,,,,,,,,,,
101088,B09BB,11/20/2010,12:00 AM,F1,2599,Ars-Schwartz,2571,Torp-Deziel,,,,,,,,,,,,
101089,B09BB,11/20/2010,12:00 AM,F1,2872,Amer-Hamrah,2908,RV-Palmer,,,,,,,,,,,,
101090,B09BB,11/20/2010,12:00 AM,F1,2955,GRock-Childs,2529,NR-Fisher,,,,,,,,,,,,
101091,B09BW,9/11/2010,12:00 AM,F1,2595,Torp-Faustini,2761,WClass-Godel,,,,,,,,,,,,
101092,B09BW,9/11/2010,12:00 AM,F1,3146,Hob-Pellegrini,2975,Mah-Slaughter,,,,,,,,,,,,
101093,B09BW,9/11/2010,12:00 AM,F1,3179,NJR-Urniasz,2698,Vist-Kowalski,,,,,,,,,,,,
101094,B09BW,9/18/2010,12:00 AM,F1,2595,Torp-Faustini,3146,Hob-Pellegrini,,,,,,,,,,,,
101095,B09BW,9/18/2010,12:00 AM,F1,2698,Vist-Kowalski,2975,Mah-Slaughter,,,,,,,,,,,,
101096,B09BW,9/18/2010,12:00 AM,F1,3179,NJR-Urniasz,2761,WClass-Godel,,,,,,,,,,,,
101097,B09BW,9/25/2010,12:00 AM,F1,2595,Torp-Faustini,2975,Mah-Slaughter,,,,,,,,,,,,
101098,B09BW,9/25/2010,12:00 AM,F1,2761,WClass-Godel,2698,Vist-Kowalski,,,,,,,,,,,,
101099,B09BW,9/25/2010,12:00 AM,F1,3146,Hob-Pellegrini,3179,NJR-Urniasz,,,,,,,,,,,,
101100,B09BW,10/2/2010,12:00 AM,F1,2698,Vist-Kowalski,2595,Torp-Faustini,,,,,,,,,,,,
101101,B09BW,10/2/2010,12:00 AM,F1,2761,WClass-Godel,3146,Hob-Pellegrini,,,,,,,,,,,,
101102,B09BW,10/2/2010,12:00 AM,F1,2975,Mah-Slaughter,3179,NJR-Urniasz,,,,,,,,,,,,
101103,B09BW,10/16/2010,12:00 AM,F1,2698,Vist-Kowalski,3146,Hob-Pellegrini,,,,,,,,,,,,
101104,B09BW,10/16/2010,12:00 AM,F1,2975,Mah-Slaughter,2761,WClass-Godel,,,,,,,,,,,,
101105,B09BW,10/16/2010,12:00 AM,F1,3179,NJR-Urniasz,2595,Torp-Faustini,,,,,,,,,,,,
101106,B09BW,10/23/2010,12:00 AM,F1,2698,Vist-Kowalski,3179,NJR-Urniasz,,,,,,,,,,,,
101107,B09BW,10/23/2010,12:00 AM,F1,2761,WClass-Godel,2595,Torp-Faustini,,,,,,,,,,,,
101108,B09BW,10/23/2010,12:00 AM,F1,2975,Mah-Slaughter,3146,Hob-Pellegrini,,,,,,,,,,,,
101109,B09BW,10/30/2010,12:00 AM,F1,2761,WClass-Godel,3179,NJR-Urniasz,,,,,,,,,,,,
101110,B09BW,10/30/2010,12:00 AM,F1,2975,Mah-Slaughter,2698,Vist-Kowalski,,,,,,,,,,,,
101111,B09BW,10/30/2010,12:00 AM,F1,3146,Hob-Pellegrini,2595,Torp-Faustini,,,,,,,,,,,,
101112,B09BW,11/6/2010,12:00 AM,F1,2698,Vist-Kowalski,2761,WClass-Godel,,,,,,,,,,,,
101113,B09BW,11/6/2010,12:00 AM,TBS(B),2975,Mah-Slaughter,2595,Torp-Faustini,,,,,,,,,,,,
101114,B09BW,11/6/2010,12:00 AM,F1,3179,NJR-Urniasz,3146,Hob-Pellegrini,,,,,,,,,,,,
101115,B09BW,11/13/2010,12:00 AM,F1,2595,Torp-Faustini,2698,Vist-Kowalski,,,,,,,,,,,,
101116,B09BW,11/13/2010,12:00 AM,F1,3146,Hob-Pellegrini,2761,WClass-Godel,,,,,,,,,,,,
101117,B09BW,11/13/2010,12:00 AM,F1,3179,NJR-Urniasz,2975,Mah-Slaughter,,,,,,,,,,,,
101118,B09BW,11/20/2010,12:00 AM,F1,2595,Torp-Faustini,3179,NJR-Urniasz,,,,,,,,,,,,
101119,B09BW,11/20/2010,12:00 AM,F1,2761,WClass-Godel,2975,Mah-Slaughter,,,,,,,,,,,,
101120,B09BW,11/20/2010,12:00 AM,F1,3146,Hob-Pellegrini,2698,Vist-Kowalski,,,,,,,,,,,,
101121,B09CB,9/11/2010,12:00 AM,F1,2656,WBG-Bleeker,3096,Hotspur-Schulz,,,,,,,,,,,,
101122,B09CB,9/11/2010,12:00 AM,F1,2703,Clark-Rolston,2641,Ars-Puller,,,,,,,,,,,,
101123,B09CB,9/11/2010,12:00 AM,F1,2742,Ft.Lee-Park,2683,Ten-Paulen,,,,,,,,,,,,
101124,B09CB,9/11/2010,12:00 AM,F1,2821,DenLi-Baptista,3030,Nutley-Vazquez,,,,,,,,,,,,
101125,B09CB,9/11/2010,12:00 AM,F1,2832,Mar-Weil,2516,Emer-Busch,,,,,,,,,,,,
101126,B09CB,9/18/2010,12:00 AM,F1,2516,Emer-Busch,2703,Clark-Rolston,,,,,,,,,,,,
101127,B09CB,9/18/2010,12:00 AM,F1,2656,WBG-Bleeker,2832,Mar-Weil,,,,,,,,,,,,
101128,B09CB,9/18/2010,12:00 AM,TBS(H),2683,Ten-Paulen,3030,Nutley-Vazquez,,,,,,,,,,,,
101129,B09CB,9/18/2010,12:00 AM,F1,2821,DenLi-Baptista,2742,Ft.Lee-Park,,,,,,,,,,,,
101130,B09CB,9/18/2010,12:00 AM,F1,3096,Hotspur-Schulz,2641,Ars-Puller,,,,,,,,,,,,
101131,B09CB,9/25/2010,12:00 AM,F1,2516,Emer-Busch,3030,Nutley-Vazquez,,,,,,,,,,,,
101132,B09CB,9/25/2010,12:00 AM,F1,2703,Clark-Rolston,3096,Hotspur-Schulz,,,,,,,,,,,,
101133,B09CB,9/25/2010,12:00 AM,F1,2742,Ft.Lee-Park,2641,Ars-Puller,,,,,,,,,,,,
101134,B09CB,9/25/2010,12:00 AM,F1,2821,DenLi-Baptista,2656,WBG-Bleeker,,,,,,,,,,,,
101135,B09CB,9/25/2010,12:00 AM,F1,2832,Mar-Weil,2683,Ten-Paulen,,,,,,,,,,,,
101136,B09CB,10/2/2010,12:00 AM,F1,2641,Ars-Puller,2832,Mar-Weil,,,,,,,,,,,,
101137,B09CB,10/2/2010,12:00 AM,F1,2683,Ten-Paulen,2821,DenLi-Baptista,,,,,,,,,,,,
101138,B09CB,10/2/2010,12:00 AM,F1,2703,Clark-Rolston,2656,WBG-Bleeker,,,,,,,,,,,,
101139,B09CB,10/2/2010,12:00 AM,F1,3030,Nutley-Vazquez,2742,Ft.Lee-Park,,,,,,,,,,,,
101140,B09CB,10/2/2010,12:00 AM,F1,3096,Hotspur-Schulz,2516,Emer-Busch,,,,,,,,,,,,
101141,B09CB,10/16/2010,12:00 AM,F1,2516,Emer-Busch,2821,DenLi-Baptista,,,,,,,,,,,,
101142,B09CB,10/16/2010,12:00 AM,F1,2641,Ars-Puller,3030,Nutley-Vazquez,,,,,,,,,,,,
101143,B09CB,10/16/2010,12:00 AM,F1,2703,Clark-Rolston,2683,Ten-Paulen,,,,,,,,,,,,
101144,B09CB,10/16/2010,12:00 AM,F1,2742,Ft.Lee-Park,2656,WBG-Bleeker,,,,,,,,,,,,
101145,B09CB,10/16/2010,12:00 AM,F1,2832,Mar-Weil,3096,Hotspur-Schulz,,,,,,,,,,,,
101146,B09CB,10/23/2010,12:00 AM,F1,2641,Ars-Puller,2821,DenLi-Baptista,,,,,,,,,,,,
101147,B09CB,10/23/2010,12:00 AM,F1,2683,Ten-Paulen,3096,Hotspur-Schulz,,,,,,,,,,,,
101148,B09CB,10/23/2010,12:00 AM,F1,2742,Ft.Lee-Park,2516,Emer-Busch,,,,,,,,,,,,
101149,B09CB,10/23/2010,12:00 AM,F1,2832,Mar-Weil,2703,Clark-Rolston,,,,,,,,,,,,
101150,B09CB,10/23/2010,12:00 AM,F1,3030,Nutley-Vazquez,2656,WBG-Bleeker,,,,,,,,,,,,
101151,B09CB,10/30/2010,12:00 AM,F1,2641,Ars-Puller,2683,Ten-Paulen,,,,,,,,,,,,
101152,B09CB,10/30/2010,12:00 AM,F1,2656,WBG-Bleeker,2516,Emer-Busch,,,,,,,,,,,,
101153,B09CB,10/30/2010,12:00 AM,F1,2821,DenLi-Baptista,2703,Clark-Rolston,,,,,,,,,,,,
101154,B09CB,10/30/2010,12:00 AM,F1,3030,Nutley-Vazquez,2832,Mar-Weil,,,,,,,,,,,,
101155,B09CB,10/30/2010,12:00 AM,F1,3096,Hotspur-Schulz,2742,Ft.Lee-Park,,,,,,,,,,,,
101156,B09CB,11/6/2010,12:00 AM,F1,2656,WBG-Bleeker,2641,Ars-Puller,,,,,,,,,,,,
101157,B09CB,11/6/2010,12:00 AM,F1,2683,Ten-Paulen,2516,Emer-Busch,,,,,,,,,,,,
101158,B09CB,11/6/2010,12:00 AM,F1,2742,Ft.Lee-Park,2703,Clark-Rolston,,,,,,,,,,,,
101159,B09CB,11/6/2010,12:00 AM,TBS(V),2821,DenLi-Baptista,2832,Mar-Weil,,,,,,,,,,,,
101160,B09CB,11/6/2010,12:00 AM,F1,3096,Hotspur-Schulz,3030,Nutley-Vazquez,,,,,,,,,,,,
101161,B09CB,11/13/2010,12:00 AM,F1,2516,Emer-Busch,2641,Ars-Puller,,,,,,,,,,,,
101162,B09CB,11/13/2010,12:00 AM,F1,2656,WBG-Bleeker,2683,Ten-Paulen,,,,,,,,,,,,
101163,B09CB,11/13/2010,12:00 AM,F1,2832,Mar-Weil,2742,Ft.Lee-Park,,,,,,,,,,,,
101164,B09CB,11/13/2010,12:00 AM,TBS(V),3030,Nutley-Vazquez,2703,Clark-Rolston,,,,,,,,,,,,
101165,B09CB,11/13/2010,12:00 AM,F1,3096,Hotspur-Schulz,2821,DenLi-Baptista,,,,,,,,,,,,
101166,B09CB,11/20/2010,12:00 AM,F1,2516,Emer-Busch,2832,Mar-Weil,,,,,,,,,,,,
101167,B09CB,11/20/2010,12:00 AM,F1,2641,Ars-Puller,2703,Clark-Rolston,,,,,,,,,,,,
101168,B09CB,11/20/2010,12:00 AM,F1,2683,Ten-Paulen,2742,Ft.Lee-Park,,,,,,,,,,,,
101169,B09CB,11/20/2010,12:00 AM,F1,3030,Nutley-Vazquez,2821,DenLi-Baptista,,,,,,,,,,,,
101170,B09CB,11/20/2010,12:00 AM,F1,3096,Hotspur-Schulz,2656,WBG-Bleeker,,,,,,,,,,,,
101171,B09CW,9/4/2010,12:00 AM,TBS(L),2565,Wald-Sauner,3061,Belleville-Lass,,,,,,,,,,,,
101172,B09CW,9/4/2010,12:00 AM,TBS(L),2738,Tenafly-Lee,2776,Vikings-Molina,,,,,,,,,,,,
101173,B09CW,9/4/2010,12:00 AM,TBS(L),2944,Iron-Soares,2671,Thistle-Kolbing,,,,,,,,,,,,
101174,B09CW,9/4/2010,12:00 AM,TBS(L),3036,CougSC-Chmiel,2827,RdgPk-Cortes,,,,,,,,,,,,
101175,B09CW,9/4/2010,12:00 AM,TBS(L),3065,Sting-Mitchell,2682,FLAS-Schuldt,,,,,,,,,,,,
101176,B09CW,9/11/2010,12:00 AM,F1,2642,Ars-Ippolito,2738,Tenafly-Lee,,,,,,,,,,,,
101177,B09CW,9/11/2010,12:00 AM,F1,2671,Thistle-Kolbing,2565,Wald-Sauner,,,,,,,,,,,,
101178,B09CW,9/11/2010,12:00 AM,F1,2682,FLAS-Schuldt,3036,CougSC-Chmiel,,,,,,,,,,,,
101179,B09CW,9/11/2010,12:00 AM,F1,2776,Vikings-Molina,3065,Sting-Mitchell,,,,,,,,,,,,
101180,B09CW,9/11/2010,12:00 AM,F1,2827,RdgPk-Cortes,2944,Iron-Soares,,,,,,,,,,,,
101181,B09CW,9/18/2010,12:00 AM,TBS(B),2682,FLAS-Schuldt,2738,Tenafly-Lee,,,,,,,,,,,,
101182,B09CW,9/18/2010,12:00 AM,TBS(V),2776,Vikings-Molina,2642,Ars-Ippolito,,,,,,,,,,,,
101183,B09CW,9/18/2010,12:00 AM,TBS(H),2827,RdgPk-Cortes,3065,Sting-Mitchell,,,,,,,,,,,,
101184,B09CW,9/18/2010,12:00 AM,F1,2944,Iron-Soares,3061,Belleville-Lass,,,,,,,,,,,,
101185,B09CW,9/18/2010,12:00 AM,F1,3036,CougSC-Chmiel,2671,Thistle-Kolbing,,,,,,,,,,,,
101186,B09CW,9/25/2010,12:00 AM,F1,2565,Wald-Sauner,2827,RdgPk-Cortes,,,,,,,,,,,,
101187,B09CW,9/25/2010,12:00 AM,F1,2642,Ars-Ippolito,3061,Belleville-Lass,,,,,,,,,,,,
101188,B09CW,9/25/2010,12:00 AM,F1,2944,Iron-Soares,2682,FLAS-Schuldt,,,,,,,,,,,,
101189,B09CW,9/25/2010,12:00 AM,F1,3036,CougSC-Chmiel,2776,Vikings-Molina,,,,,,,,,,,,
101190,B09CW,9/25/2010,12:00 AM,F1,3065,Sting-Mitchell,2738,Tenafly-Lee,,,,,,,,,,,,
101191,B09CW,10/2/2010,12:00 AM,F1,2565,Wald-Sauner,2642,Ars-Ippolito,,,,,,,,,,,,
101192,B09CW,10/2/2010,12:00 AM,F1,2671,Thistle-Kolbing,3065,Sting-Mitchell,,,,,,,,,,,,
101193,B09CW,10/2/2010,12:00 AM,F1,2738,Tenafly-Lee,2827,RdgPk-Cortes,,,,,,,,,,,,
101194,B09CW,10/2/2010,12:00 AM,F1,2776,Vikings-Molina,2682,FLAS-Schuldt,,,,,,,,,,,,
101195,B09CW,10/2/2010,12:00 AM,F1,3061,Belleville-Lass,3036,CougSC-Chmiel,,,,,,,,,,,,
101196,B09CW,10/16/2010,12:00 AM,F1,2565,Wald-Sauner,2944,Iron-Soares,,,,,,,,,,,,
101197,B09CW,10/16/2010,12:00 AM,F1,2642,Ars-Ippolito,2682,FLAS-Schuldt,,,,,,,,,,,,
101198,B09CW,10/16/2010,12:00 AM,F1,2738,Tenafly-Lee,2671,Thistle-Kolbing,,,,,,,,,,,,
101199,B09CW,10/16/2010,12:00 AM,F1,2827,RdgPk-Cortes,2776,Vikings-Molina,,,,,,,,,,,,
101200,B09CW,10/16/2010,12:00 AM,F1,3065,Sting-Mitchell,3061,Belleville-Lass,,,,,,,,,,,,
101201,B09CW,10/23/2010,12:00 AM,F1,2682,FLAS-Schuldt,2565,Wald-Sauner,,,,,,,,,,,,
101202,B09CW,10/23/2010,12:00 AM,F1,2738,Tenafly-Lee,3036,CougSC-Chmiel,,,,,,,,,,,,
101203,B09CW,10/23/2010,12:00 AM,F1,2776,Vikings-Molina,2944,Iron-Soares,,,,,,,,,,,,
101204,B09CW,10/23/2010,12:00 AM,F1,3061,Belleville-Lass,2671,Thistle-Kolbing,,,,,,,,,,,,
101205,B09CW,10/23/2010,12:00 AM,F1,3065,Sting-Mitchell,2642,Ars-Ippolito,,,,,,,,,,,,
101206,B09CW,10/30/2010,12:00 AM,F1,2642,Ars-Ippolito,2671,Thistle-Kolbing,,,,,,,,,,,,
101207,B09CW,10/30/2010,12:00 AM,F1,2776,Vikings-Molina,2565,Wald-Sauner,,,,,,,,,,,,
101208,B09CW,10/30/2010,12:00 AM,F1,2944,Iron-Soares,2738,Tenafly-Lee,,,,,,,,,,,,
101209,B09CW,10/30/2010,12:00 AM,F1,3061,Belleville-Lass,2827,RdgPk-Cortes,,,,,,,,,,,,
101210,B09CW,10/30/2010,12:00 AM,F1,3065,Sting-Mitchell,3036,CougSC-Chmiel,,,,,,,,,,,,
101211,B09CW,11/6/2010,12:00 AM,F1,2671,Thistle-Kolbing,2776,Vikings-Molina,,,,,,,,,,,,
101212,B09CW,11/6/2010,12:00 AM,F1,2827,RdgPk-Cortes,2682,FLAS-Schuldt,,,,,,,,,,,,
101213,B09CW,11/6/2010,12:00 AM,F1,2944,Iron-Soares,2642,Ars-Ippolito,,,,,,,,,,,,
101214,B09CW,11/6/2010,12:00 AM,F1,3036,CougSC-Chmiel,2565,Wald-Sauner,,,,,,,,,,,,
101215,B09CW,11/6/2010,12:00 AM,F1,3061,Belleville-Lass,2738,Tenafly-Lee,,,,,,,,,,,,
101216,B09CW,11/13/2010,12:00 AM,F1,2565,Wald-Sauner,3065,Sting-Mitchell,,,,,,,,,,,,
101217,B09CW,11/13/2010,12:00 AM,F1,2642,Ars-Ippolito,2827,RdgPk-Cortes,,,,,,,,,,,,
101218,B09CW,11/13/2010,12:00 AM,F1,2671,Thistle-Kolbing,2682,FLAS-Schuldt,,,,,,,,,,,,
101219,B09CW,11/13/2010,12:00 AM,F1,2776,Vikings-Molina,3061,Belleville-Lass,,,,,,,,,,,,
101220,B09CW,11/13/2010,12:00 AM,F1,2944,Iron-Soares,3036,CougSC-Chmiel,,,,,,,,,,,,
101221,B09CW,11/20/2010,12:00 AM,F1,2682,FLAS-Schuldt,3061,Belleville-Lass,,,,,,,,,,,,
101222,B09CW,11/20/2010,12:00 AM,F1,2738,Tenafly-Lee,2565,Wald-Sauner,,,,,,,,,,,,
101223,B09CW,11/20/2010,12:00 AM,F1,2827,RdgPk-Cortes,2671,Thistle-Kolbing,,,,,,,,,,,,
101224,B09CW,11/20/2010,12:00 AM,F1,3036,CougSC-Chmiel,2642,Ars-Ippolito,,,,,,,,,,,,
101225,B09CW,11/20/2010,12:00 AM,F1,3065,Sting-Mitchell,2944,Iron-Soares,,,,,,,,,,,,
101226,B09DB,9/11/2010,12:00 AM,F1,2828,Wald-Post,2560,MW-Fitts,,,,,,,,,,,,
101227,B09DB,9/11/2010,12:00 AM,F1,2833,Mar-Orlando,3009,Dragons-Santull,,,,,,,,,,,,
101228,B09DB,9/11/2010,12:00 AM,F1,3039,Vikings-Molina,2936,CougSC-Sinclair,,,,,,,,,,,,
101229,B09DB,9/11/2010,12:00 AM,TBS(H),3093,Lodi-Laurente,3101,CougUtd-Porta,,,,,,,,,,,,
101230,B09DB,9/18/2010,12:00 AM,F1,2560,MW-Fitts,2833,Mar-Orlando,,,,,,,,,,,,
101231,B09DB,9/18/2010,12:00 AM,F1,2936,CougSC-Sinclair,3093,Lodi-Laurente,,,,,,,,,,,,
101232,B09DB,9/18/2010,12:00 AM,F1,3009,Dragons-Santull,2828,Wald-Post,,,,,,,,,,,,
101233,B09DB,9/18/2010,12:00 AM,TBS(V),3039,Vikings-Molina,3101,CougUtd-Porta,,,,,,,,,,,,
101234,B09DB,9/25/2010,12:00 AM,F1,2560,MW-Fitts,3009,Dragons-Santull,,,,,,,,,,,,
101235,B09DB,9/25/2010,12:00 AM,F1,2833,Mar-Orlando,2828,Wald-Post,,,,,,,,,,,,
101236,B09DB,9/25/2010,12:00 AM,F1,3093,Lodi-Laurente,3039,Vikings-Molina,,,,,,,,,,,,
101237,B09DB,9/25/2010,12:00 AM,F1,3101,CougUtd-Porta,2936,CougSC-Sinclair,,,,,,,,,,,,
101238,B09DB,10/2/2010,12:00 AM,F1,2560,MW-Fitts,3101,CougUtd-Porta,,,,,,,,,,,,
101239,B09DB,10/2/2010,12:00 AM,F1,3009,Dragons-Santull,2936,CougSC-Sinclair,,,,,,,,,,,,
101240,B09DB,10/2/2010,12:00 AM,F1,3039,Vikings-Molina,2833,Mar-Orlando,,,,,,,,,,,,
101241,B09DB,10/2/2010,12:00 AM,F1,3093,Lodi-Laurente,2828,Wald-Post,,,,,,,,,,,,
101242,B09DB,10/16/2010,12:00 AM,F1,2828,Wald-Post,3101,CougUtd-Porta,,,,,,,,,,,,
101243,B09DB,10/16/2010,12:00 AM,F1,2833,Mar-Orlando,2936,CougSC-Sinclair,,,,,,,,,,,,
101244,B09DB,10/16/2010,12:00 AM,F1,3039,Vikings-Molina,3009,Dragons-Santull,,,,,,,,,,,,
101245,B09DB,10/16/2010,12:00 AM,F1,3093,Lodi-Laurente,2560,MW-Fitts,,,,,,,,,,,,
101246,B09DB,10/23/2010,12:00 AM,F1,2828,Wald-Post,3039,Vikings-Molina,,,,,,,,,,,,
101247,B09DB,10/23/2010,12:00 AM,F1,2936,CougSC-Sinclair,2560,MW-Fitts,,,,,,,,,,,,
101248,B09DB,10/23/2010,12:00 AM,F1,3009,Dragons-Santull,3093,Lodi-Laurente,,,,,,,,,,,,
101249,B09DB,10/23/2010,12:00 AM,F1,3101,CougUtd-Porta,2833,Mar-Orlando,,,,,,,,,,,,
