123 Log Analyzer Report
Domain name:NCSA 2009
Using Filter: 
generated on Mon Jul 13 10:14:11 2009

Time Period:01/Jan/2009:00:01:02 - 13/Jul/2009:14:12:57 total 194 day(s)

General Statistics
Total Hits,5112439
Total Cached Hits,5112439
Average Hits Per Day,26352
Average Hits Per Hour,1100
Average Hits Per Visitor,13.8
Average Data Transferred per Hit,0.0 KB
Total Visitors,371052
Average Visitors Per Day ,1912
Average Time Spent,323 Seconds
Average PageViews per visitor,5.36
Average Downloads per visitor,0.04
Average Data Transferred per Visitor,0.0 KB
Total Uniq IPs,41445
Visitors Who Visit Once,22139
Visitors Who Visit more than Once,19306
Total PageViews,1990090
Average PageViews Per Day,10258
Total File Downloads,14215
Average File Downloads Per Day,73
Total Images,2139782
Average Images Per Day,11029
Total failed requests,265742
Total Incomplete File downloads requests,966
Number of visitors bookmarked your web site,183973
Total Data Transferred,0.00 KB
Average Data Transferred per Day,0.00 KB


Access Report
Daily Report
Date,Hits,Visitors,Uniq IPs,Data Transferred(KB)
Luke%27s,No referrer,12
472,/asp/Field_Directions.asp?ClubId=95&Field=VOTEE+
PARK+North,No referrer,12
473,/asp/Field_Directions.asp?ClubId=101&Field=Somer
ville,No referrer,12
474,/asp/Field_Directions.asp?ClubId=102&Field=Barbo
ur+Pond+Park+%234,No referrer,12
475,/asp/Field_Directions.asp?ClubId=98&Field=Crestw
ood+Upper+Field,No referrer,12
476,/asp/Coaches_List.asp?Mode=0&ClubId=183,No referrer,12
477,/asp/History/Spring_2004/Hst_Games_Score.asp,No referrer,12
478,/asp/Field_Directions.asp?ClubId=73&Field=Hamilt
on+School,No referrer,12
479,/asp/History/Spring_2008/Hst_Games_Score.asp,No referrer,12
480,/asp/Field_Directions.asp?ClubId=73&Field=test+2
,No referrer,12
481,/asp/Clubs_Display.asp?ClubId=201,No referrer,12
482,/asp/ComposeMessage.asp?RecId=144&src=club,No referrer,12
483,/asp/Field_Directions.asp?ClubId=182&Field=Hacke
nsack+High+School+Soccer+Field,No referrer,12
484,/asp/Field_Directions.asp?ClubId=67&Field=KETLER
+FIELD+%231,No referrer,12
485,/asp/Field_Directions.asp?ClubId=73&Field=Faber+
Mustang+Field,No referrer,12
486,/asp/Field_Directions.asp?ClubId=73&Field=Colema
n+School,No referrer,12
487,/asp/clubs_list.asp,No referrer,12
488,/asp/Field_Directions.asp?ClubId=82&Field=POPE+J
OHN+II+SCHOOL+FIELD,No referrer,12
489,/asp/Field_Directions.asp?ClubId=158&Field=SKYLI
NE+FIELD,No referrer,12
490,/asp/Field_Directions.asp?ClubId=139&Field=De+Mu
ro+Field+Primary+Full+Sided+Choice,No referrer,12
491,/asp/Field_Directions.asp?ClubId=83&Field=WEEQUA
HIC+PARK+F,No referrer,12
492,/asp/Coaches_List.asp?Mode=0&ClubId=70,No referrer,12
493,/asp/Clubs_Display.asp?ClubId=207,No referrer,12
494,/directions/vikings_direct.htm,No referrer,12
495,/asp/Field_Directions.asp?ClubId=204&Field=Belmo
nt+Oval+Park,No referrer,12
496,/asp/Field_Directions.asp?ClubId=110&Field=Kearn
y+High+School,No referrer,12
497,/directions/manhattan_direct.htm,No referrer,12
498,/asp/Field_Directions.asp?ClubId=111&Field=BARBO
UR+POND+PARK+%231,No referrer,12
499,/asp/Field_Directions.asp?ClubId=70&Field=SAINT+
ELIZABETHS+CHURCH+%232%2DSMALL,No referrer,12
500,/asp/Field_Directions.asp?ClubId=108&Field=Georg
e+White+MS,No referrer,12
501,/asp/Field_Directions.asp?ClubId=110&Field=GUNNE
LL+OVAL+%231,No referrer,12
502,/asp/Field_Directions.asp?ClubId=102&Field=JFK+S
CHOOL,No referrer,12
503,/asp/Field_Directions.asp?ClubId=99&Field=ACKERM
AN+FIELD,No referrer,12
504,/asp/Field_Directions.asp?ClubId=104&Field=Alpin
e+Church+St+Field,No referrer,12
505,/asp/Games_Sched_Print.asp?TeamName=Vikings-Pozo
trigo,No referrer,12
506,/asp/Games_Standings.asp?DivID=G09D,No referrer,11
507,/asp/Field_Directions.asp?ClubId=108&Field=THE+G
ROVE,No referrer,11
508,/asp/Field_Directions.asp?ClubId=102&Field=GW+MI
DDLE+SCHOOL,No referrer,11
509,/asp/Field_Directions_List.asp?ClubId=173,No referrer,11
510,/asp/Field_Directions.asp?ClubId=170&Field=Volun
teer+Stadium,No referrer,11
511,/asp/ComposeMessage.asp?RecId=204&src=club,No referrer,11
512,/asp/Field_Directions.asp?ClubId=144&Field=Brook
dale+Stadium,No referrer,11
513,/asp/Field_Directions.asp?ClubId=144&Field=Brook
dale+%22Baseball%22+Field,No referrer,11
514,/asp/Field_Directions.asp?ClubId=144&Field=Brook
dale+Park+E,No referrer,11
515,/asp/ComposeMessage.asp?RecId=206&src=club,No referrer,11
516,/asp/Games_Standings.asp?DivId=G08A,No referrer,11
517,/asp/adm/Adm_Directions_Display.asp?ClubId=112&F
ield=HIGH+MOUNTAIN+SCHOOL,No referrer,11
518,/asp/Games_Standings.asp?DivID=G15C,No referrer,11
519,/asp/Field_Directions_List.asp?ClubId=204,No referrer,11
520,/asp/Field_Directions_List.asp?ClubId=201,No referrer,11
521,/asp/Field_Directions.asp?ClubId=74&Field=WALDWI
CK+HIGH+SCHOOL+NORTH+FIE,No referrer,11
522,/asp/Field_Directions.asp?ClubId=74&Field=WALDWI
CK+HIGH+SCHOOL+%231,No referrer,11
523,/asp/History/Fall_2003/Hst_Games_Score.asp,No referrer,11
524,/asp/Field_Directions.asp?ClubId=74&Field=VETERA
NS+PARK,No referrer,11
525,/asp/Field_Directions.asp?ClubId=108&Field=CENTE
NNIAL+FIELD+%231,No referrer,11
526,/asp/Field_Directions.asp?ClubId=103&Field=OUTDO
OR+EDUCATION+CENTER,No referrer,11
527,/asp/Field_Directions.asp?ClubId=144&Field=Fortu
nato+Field,No referrer,11
528,/asp/Field_Directions.asp?ClubId=78&Field=NORTH+
ROCKLAND+%28NR%2DC%29,No referrer,11
529,/asp/Field_Directions.asp?ClubId=83&Field=Riverb
ank+Park,No referrer,11
530,/asp/Clubs_Display.asp?ClubId=173,No referrer,11
531,/asp/Field_Directions.asp?ClubId=105&Field=NEW+W
ATERLANDS+PARK+%233,No referrer,11
532,/asp/Field_Directions.asp?ClubId=106&Field=IRONB
OUND+STADIUM+FIELD,No referrer,11
533,/asp/Field_Directions.asp?ClubId=67&Field=WESTWO
OD+HIGH+SCHOOL+%232,No referrer,11
534,/asp/Field_Directions.asp?ClubId=65&Field=Wagara
w+Field,No referrer,11
535,/asp/Field_Directions.asp?ClubId=67&Field=GEORGE
+SCHOOL,No referrer,11
536,/asp/Field_Directions.asp?ClubId=70&Field=PULIS%
2D%231+SMALL,No referrer,11
537,/asp/Field_Directions.asp?ClubId=112&Field=MOST+
BLESSED+SACRAMENT+%232,No referrer,11
538,/asp/Field_Directions.asp?ClubId=98&Field=Northe
rn+Highlands+Regional+HS+Turf,No referrer,11
539,/asp/Field_Directions.asp?ClubId=186&Field=JFK+S
tadium+%28High+School+Turf+Field%29,No referrer,11
540,/asp/Field_Directions.asp?ClubId=141&Field=Memor
ial+Diamond+Small+2,No referrer,11
541,/asp/Field_Directions.asp?ClubId=93&Field=Memori
al+Middle+School+Full+Field,No referrer,11
542,/asp/Field_Directions.asp?ClubId=101&Field=Trave
ll+School+Field,No referrer,11
543,/asp/Field_Directions.asp?ClubId=187&Field=Green
+Acres+Palisades+Park,No referrer,11
544,/asp/Field_Directions.asp?ClubId=103&Field=KENNE
DY+DELLS+PARK+%231+%28NORTH+MAIN+STREET%2C+NEW+C
ITY,No referrer,11
545,/asp/Field_Directions.asp?ClubId=98&Field=Crestw
ood+Lake%2FLower+Field,No referrer,11
546,/asp/Clubs_Display.asp?ClubId=192,No referrer,11
547,/asp/Field_Directions.asp?ClubId=95&Field=Ammand
+Park,No referrer,11
548,/asp/Field_Directions.asp?ClubId=185&Field=Hobar
t+Field,No referrer,11
549,/asp/Field_Directions.asp?ClubId=83&Field=WEEQUA
HIC+PARK+B,No referrer,11
550,/asp/Field_Directions.asp?ClubId=108&Field=Field
stone+Field+%235,No referrer,11
551,/asp/Field_Directions.asp?ClubId=84&Field=OTHS+m
iddle+frosh+field,No referrer,11
552,/asp/Field_Directions.asp?ClubId=89&Field=Eastbr
ook+Field,No referrer,11
553,/asp/Field_Directions.asp?ClubId=108&Field=MCKAY
+PARK,No referrer,10
554,/asp/Field_Directions.asp?ClubId=100&Field=Georg
e+Washington,No referrer,10
555,/asp/History/Fall_2006/Hst_Games_Standings.asp,No referrer,10
556,/asp/Field_Directions.asp?ClubId=101&Field=GEORG
E+WASHINGTON+MIDDLE+SCHOOL+%28GW%29,No referrer,10
557,/asp/Field_Directions.asp?ClubId=108&Field=Field
stone+Field+%234,No referrer,10
558,/asp/Field_Directions_List.asp?ClubId=207,No referrer,10
559,/asp/Field_Directions.asp?ClubId=169&Field=Fort+
Lee+High+School+Field,No referrer,10
560,/asp/Field_Directions.asp?ClubId=108&Field=ROBER
GE,No referrer,10
561,/asp/Field_Directions.asp?ClubId=108&Field=Domin
ican+College,No referrer,10
562,/asp/Field_Directions.asp?ClubId=108&Field=DORCH
ESTER+SCHOOL+FIELD+%231,No referrer,10
563,/asp/Field_Directions.asp?ClubId=102&Field=Hamil
ton+Park,No referrer,10
564,/asp/Field_Directions.asp?ClubId=101&Field=Maple
+Park+East,No referrer,10
565,/asp/Field_Directions.asp?ClubId=65&Field=Covena
nt+Christian+Church,No referrer,10
566,/asp/Field_Directions.asp?ClubId=77&Field=Myrtle
+Field+%28Haworth%29,No referrer,10
567,/directions/roxbury_direct.htm,No referrer,10
568,/asp/Field_Directions.asp?ClubId=75&Field=WRIGHT
+MEMORIAL%2FTETERBORO+FIELD,No referrer,10
569,/pres.htm,No referrer,10
570,/asp/Field_Directions.asp?ClubId=107&Field=NORTH
+CENTRAL,No referrer,10
571,/asp/Field_Directions.asp?ClubId=206&Field=Sport
friends+Oval,No referrer,10
572,/asp/Field_Directions.asp?ClubId=117&Field=MEMOR
IAL+FIELD,No referrer,10
573,/asp/Field_Directions.asp?ClubId=81&Field=SUFFER
N+MIDDLE+SCHOOL+%235,No referrer,10
574,/asp/Field_Directions.asp?ClubId=112&Field=MOST+
BLESSED+SACRAMENT+%231,No referrer,10
575,/asp/Field_Directions.asp?ClubId=67&Field=KETLER
+FIELD+%28STADIUM%29,No referrer,10
576,/asp/Games_Standings.asp?DivId=B13A,No referrer,10
577,/asp/Field_Directions.asp?ClubId=117&Field=HOOVE
R+SCHOOL,No referrer,10
578,/asp/Field_Directions.asp?ClubId=67&Field=KETLER
+FIELD+B,No referrer,10
579,/directions/fcTalons_direct.htm,No referrer,10
580,/asp/Field_Directions.asp?ClubId=70&Field=RAMAPO
+HS+TURF,No referrer,10
581,/asp/Field_Directions.asp?ClubId=112&Field=OAKLA
ND+RECREATIONAL+FIELDS+%231,No referrer,10
582,/asp/Field_Directions.asp?ClubId=70&Field=PULIS,No referrer,10
583,/asp/Field_Directions.asp?ClubId=108&Field=Veter
ans+Field+1,No referrer,10
584,/asp/Field_Directions.asp?ClubId=110&Field=GUNNE
LL+OVAL+%232,No referrer,10
585,/asp/Field_Directions.asp?ClubId=110&Field=GUNNE
LL+OVAL+MAIN,No referrer,10
586,/asp/Field_Directions.asp?ClubId=108&Field=Veter
ans+Field+2,No referrer,10
587,/asp/Field_Directions.asp?ClubId=110&Field=HARVE
Y+Main,No referrer,10
588,/asp/Field_Directions.asp?ClubId=173&Field=test2
,No referrer,10
589,/asp/Field_Directions.asp?ClubId=170&Field=Lyndh
urst+Rec+Center+Field+%233,No referrer,10
590,/asp/Field_Directions.asp?ClubId=173&Field=Pompo
nio+Field,No referrer,10
591,/asp/Field_Directions_List.asp?ClubId=158,No referrer,10
592,/asp/Field_Directions.asp?ClubId=85&Field=Dumont
+High+School,No referrer,10
593,/asp/Field_Directions.asp?ClubId=95&Field=Votee+
Park,No referrer,10
594,/asp/Field_Directions.asp?ClubId=93&Field=Thomas
+Jefferson+Middle+School+Upper+Field,No referrer,10
595,/asp/Field_Directions.asp?ClubId=96&Field=MEMORI
AL+%28MEM%2DMAH%29+MAHWAH,No referrer,10
596,/asp/Field_Directions.asp?ClubId=91&Field=RIVER+
DELL+MIDDLE+SCHOOL+%28RDMS%29,No referrer,10
597,/asp/Field_Directions.asp?ClubId=111&Field=SHEFF
IELD+PARK+%232,No referrer,10
598,/asp/Field_Directions.asp?ClubId=111&Field=Shai+
Shaknai+Field+%232,No referrer,10
599,/asp/Field_Directions.asp?ClubId=181&Field=SYLVA
N+PARK,No referrer,10
600,/asp/Field_Directions.asp?ClubId=98&Field=Lions+
Park+East,No referrer,10
601,/asp/Games_Standings.asp?DivId=B10BB,No referrer,9
602,/asp/Games_Standings.asp?DivId=B12B,No referrer,9
603,/weather_frame.htm,No referrer,9
604,/asp/Games_Sched.asp?TeamNameSel=Thistle-Blancas
,No referrer,9
605,/asp/Field_Directions.asp?ClubId=139&Field=Nutle
y+High+School+Park+Oval+%2D+Turf,No referrer,9
606,/asp/Field_Directions.asp?ClubId=105&Field=Borde
n+Park+Field+%232,No referrer,9
607,/asp/Field_Directions.asp?ClubId=144&Field=Cody+
Field,No referrer,9
608,/asp/Field_Directions.asp?ClubId=144&Field=Brook
dale+Park+C,No referrer,9
609,/asp/Field_Directions.asp?ClubId=141&Field=Tryon
+Field,No referrer,9
610,/asp/Field_Directions.asp?ClubId=103&Field=Clark
stown+North+H%2ES%2E,No referrer,9
611,/asp/Field_Directions.asp?ClubId=102&Field=SCHUY
LER+COLFAX+JR+HS+%232,No referrer,9
612,/asp/Field_Directions.asp?ClubId=68&Field=16th+S
treet+Park+Small+Sided,No referrer,9
613,/directions/ajax_direct.htm,No referrer,9
614,/asp/Field_Directions.asp?ClubId=187&Field=Meado
wland+Field,No referrer,9
615,/asp/Field_Directions.asp?ClubId=91&Field=RIVER+
DELL+HS+%2D+STADIUM,No referrer,9
616,/asp/Field_Directions.asp?ClubId=107&Field=MAC+F
ARRAN+FIELD+%2D+Lower+%28new%29,No referrer,9
617,/asp/Field_Directions.asp?ClubId=192&Field=MOUNT
AIN+AVENUE+FIELD,No referrer,9
618,/directions/cliffside_direct.htm,No referrer,9
619,/asp/Field_Directions.asp?ClubId=95&Field=Benjam
in+Franklin+Middle+School,No referrer,9
620,/asp/Field_Directions.asp?ClubId=93&Field=West+M
oreland+Middle+School,No referrer,9
621,/asp/Field_Directions.asp?ClubId=93&Field=Brookd
ale+Park,No referrer,9
622,/docs/By-Laws+2003+(Redlined).doc,No referrer,9
623,/asp/Field_Directions.asp?ClubId=96&Field=POTTER
%27%27S+FIELD,No referrer,9
624,/asp/Field_Directions.asp?ClubId=70&Field=PULIS+
+A++%2D+FULL,No referrer,9
625,/asp/Field_Directions.asp?ClubId=69&Field=CENTRA
L+VALLEY+13,No referrer,9
626,/asp/Field_Directions.asp?ClubId=74&Field=TRAPHA
GEN+ELEMENTARY+SCHOOL+%232,No referrer,9
627,/asp/Field_Directions.asp?ClubId=68&Field=16th+S
treet+Park+Full+Sided,No referrer,9
628,/asp/Field_Directions.asp?ClubId=68&Field=Stephe
n+Gregg+Park+%28Quad%29,No referrer,9
629,/asp/Coaches_List.asp?Mode=0&ClubId=207,No referrer,9
630,/asp/Field_Directions.asp?ClubId=78&Field=NORTH+
ROCKLAND+%28NR%2DF%29,No referrer,9
631,/asp/Field_Directions.asp?ClubId=78&Field=NORTH+
ROCKLAND+%28NR%2DE%29,No referrer,9
632,/asp/Field_Directions.asp?ClubId=77&Field=Van+Sa
un+Park,No referrer,9
633,/asp/Field_Directions.asp?ClubId=77&Field=WAKELE
E+FIELD+1,No referrer,9
634,/asp/Field_Directions.asp?ClubId=144&Field=HILLS
IDE,No referrer,9
635,/asp/History/Spring_2006/Hst_Games_Standings.asp
,No referrer,9
636,/asp/Field_Directions.asp?ClubId=170&Field=Lyndh
urst+Rec+Center+Field+%232,No referrer,9
637,/asp/History/Spring_2004/Hst_Games_Standings.asp
,No referrer,9
638,/asp/History/Spring_2007/Hst_Games_Standings.asp
,No referrer,9
639,/asp/Field_Directions.asp?ClubId=108&Field=TAPPA
N+HIGH+SCHOOL,No referrer,9
640,/asp/Field_Directions_List.asp?ClubId=195,No referrer,9
641,/asp/Field_Directions.asp?ClubId=144&Field=North
east+School,No referrer,9
642,/asp/Field_Directions.asp?ClubId=105&Field=NEW+W
ATERLANDS+PARK+%231,No referrer,9
643,/asp/History/Fall_2007/Hst_Games_Standings.asp,No referrer,9
644,/asp/Field_Directions.asp?ClubId=169&Field=Middl
e+School+Field,No referrer,9
645,/asp/Field_Directions.asp?ClubId=96&Field=Trinit
y,No referrer,9
646,/asp/Field_Directions.asp?ClubId=98&Field=West+M
aple,No referrer,9
647,/asp/approve/App_FlightWS_Instructions.asp,No referrer,9
648,/asp/ComposeMessage.asp?RecId=183&src=club,No referrer,9
649,/asp/Field_Directions.asp?ClubId=111&Field=Wayne
+Hills+High+School+Auxiliary+Field+%23+1,No referrer,9
650,/asp/Field_Directions_List.asp?ClubId=181,No referrer,9
651,/asp/Clubs_Display.asp?ClubId=181,No referrer,9
652,/docs/NCSARules.doc,No referrer,9
653,/asp/Field_Directions.asp?ClubId=107&Field=SMITH
+SCHOOL,No referrer,8
654,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Woo
d,No referrer,8
655,/asp/Field_Directions.asp?ClubId=108&Field=Berge
n+Academies,No referrer,8
656,/asp/Games_standings.asp?DivId=B14D,No referrer,8
657,/asp/Field_Directions.asp?ClubId=101&Field=Citiz
en%27s+Park+Field,No referrer,8
658,/asp/History/Fall_2004/Hst_Games_Score.asp,No referrer,8
659,/asp/Field_Directions.asp?ClubId=101&Field=Haber
nickel+Park,No referrer,8
660,/asp/Games_Standings.asp?DivId=G11CW,No referrer,8
661,/docs/Fall_2005_Rules_Change_Highlights.doc,No referrer,8
662,/directions/tenafly_direct.htm,No referrer,8
663,/asp/ComposeMessage.asp?RecId=207&src=club,No referrer,8
664,/directions/superstars_direct.htm,No referrer,8
665,/asp/Field_Directions.asp?ClubId=103&Field=KENNE
DY+DELLS+PARK+%233+%28NORTH+MAIN+STREET%2C+NEW+C
ITY,No referrer,8
666,/asp/Games_Standings.asp?DivID=B11D,No referrer,8
667,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-VelasquezBU12,No referrer,8
668,/asp/Games_Standings.asp?DivId=B08B,No referrer,8
669,/asp/Field_Directions.asp?ClubId=103&Field=KENNE
DY+DELLS+PARK+%232+%28NORTH+MAIN+STREET%2C+NEW+C
ITY,No referrer,8
670,/asp/Games_Standings.asp?DivId=G09B,No referrer,8
671,/asp/Field_Directions.asp?ClubId=101&Field=Orcha
rd+%28230+Demarest+Ave%29,No referrer,8
672,/asp/Games_Standings.asp?DivId=B12D,No referrer,8
673,/asp/Games_Standings.asp?DivId=B09CB,No referrer,8
674,/asp/Field_Directions.asp?ClubId=102&Field=De+Pa
ul+High+School,No referrer,8
675,/asp/Field_Directions.asp?ClubId=117&Field=Roy+W
%2E+Brown+Middle+School,No referrer,8
676,/asp/Field_Directions.asp?ClubId=70&Field=SAINT+
ELIZABETHS+CHURCH+%23+1%2DSMALL,No referrer,8
677,/asp/Field_Directions.asp?ClubId=74&Field=Waldwi
ck+High+School+%28North+Field%29,No referrer,8
678,/asp/Field_Directions.asp?ClubId=68&Field=Stephe
n+Gregg+Park+%2848th+St%2E%29,No referrer,8
679,/asp/Field_Directions.asp?ClubId=91&Field=MEMORI
AL+%28MEM+ORA%29,No referrer,8
680,/asp/Field_Directions.asp?ClubId=82&Field=RICHAR
DSON+SCALE,No referrer,8
681,/asp/Field_Directions.asp?ClubId=112&Field=FRANK
LIN+LAKES+MUNICIPAL+COMPLEX+%232,No referrer,8
682,/asp/Field_Directions.asp?ClubId=181&Field=SYLVA
N+PARK+SMALL,No referrer,8
683,/asp/Field_Directions.asp?ClubId=192&Field=North
+Caldwell+%2D+West+Essex+Upper,No referrer,8
684,/asp/Field_Directions.asp?ClubId=68&Field=Penins
ula+2,No referrer,8
685,/asp/Field_Directions.asp?ClubId=67&Field=Pulis+
Ave+Turf+Franklin+Lakes,No referrer,8
686,/asp/Field_Directions.asp?ClubId=201&Field=Count
y+Ave%2E,No referrer,8
687,/asp/Field_Directions.asp?ClubId=141&Field=Memor
ial+Field+Diamond+1+%28Fall+only%29,No referrer,8
688,/asp/Field_Directions.asp?ClubId=108&Field=OLD+M
ILL+PARK+%26+RINZLER,No referrer,8
689,/asp/Field_Directions.asp?ClubId=98&Field=Northe
rn+Highlands+HS+GRASS,No referrer,8
690,/asp/Field_Directions.asp?ClubId=108&Field=Field
stone+Field+%236,No referrer,8
691,/asp/Field_Directions.asp?ClubId=111&Field=SCHUY
LER+COLFAX+JR+HS+SMALL+%233,No referrer,8
692,/asp/Field_Directions.asp?ClubId=111&Field=GLEN+
FROEHNER+FIELD%2FSINGAC+BROOK+PARK+SOUTH,No referrer,8
693,/asp/Field_Directions.asp?ClubId=96&Field=North+
Field+%28formerly+Potters%29,No referrer,8
694,/asp/Field_Directions.asp?ClubId=98&Field=CRESTW
OOD+PARK,No referrer,8
695,/asp/Field_Directions.asp?ClubId=111&Field=Wayne
+Hills+HS+Athletic+Field,No referrer,8
696,/asp/Field_Directions.asp?ClubId=108&Field=CENTE
NNIAL+FIELD+%232,No referrer,8
697,/asp/Field_Directions.asp?ClubId=98&Field=Lions+
Park+West,No referrer,8
698,/asp/Field_Directions.asp?ClubId=108&Field=Berge
n+County+Sports+Complex,No referrer,8
699,/asp/Field_Directions.asp?ClubId=111&Field=SHEFF
IELD+PARK+%233,No referrer,8
700,/asp/Field_Directions.asp?ClubId=93&Field=Fair+L
awn+High+School,No referrer,7
701,/asp/Field_Directions.asp?ClubId=93&Field=Memori
al+Middle+School,No referrer,7
702,/asp/Field_Directions.asp?ClubId=83&Field=NJ+Ins
titute+of+Technology,No referrer,7
703,/asp/Games_Standings.asp?DivId=G10A,No referrer,7
704,/asp/Forum/forum_Posting.asp?id=1171,No referrer,7
705,/asp/Games_Standings.asp?DivId=G14B,No referrer,7
706,/asp/Field_Directions.asp?ClubId=192&Field=LIBER
TY+FIELD,No referrer,7
707,/asp/Field_Directions.asp?ClubId=207&Field=Mt%2E
+Airy+Sports+Complex,No referrer,7
708,/asp/Games_Sched_ByFld.asp?fieldsel=THIS-HARVEY%
201,No referrer,7
709,/asp/Field_Directions.asp?ClubId=117&Field=Hicko
ry,No referrer,7
710,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Ram
on,No referrer,7
711,/asp/History/Spring_2005/Hst_Games_Standings.asp
,No referrer,7
712,/asp/Field_Directions.asp?ClubId=108&Field=VIK%2
DRuckman,No referrer,7
713,/asp/Field_Directions.asp?ClubId=108&Field=PASCA
CK+VALLEY+HIGH+SCHOOL,No referrer,7
714,/asp/Field_Directions.asp?ClubId=98&Field=St%2E+
Joseph%27s+Regional+High+School+TURF+FIELD,No referrer,7
715,/asp/Field_Directions.asp?ClubId=96&Field=Ramapo
+Ridge+School+%2D++%231,No referrer,7
716,/asp/Games_standings.asp?DivId=G09D,No referrer,7
717,/asp/Forum/Forum_Posting.asp,No referrer,7
718,/asp/Field_Directions.asp?ClubId=108&Field=Field
stone+Field+%233,No referrer,7
719,/asp/History/Fall_2005/Hst_Games_Score.asp,No referrer,7
720,/asp/Field_Directions.asp?ClubId=141&Field=Memor
ial+Field+%2D+Diamond+5,No referrer,7
721,/asp/Field_Directions.asp?ClubId=107&Field=RAMSE
Y+HIGH+SCHOOL+FIELD+%2DTURF,No referrer,7
722,/asp/Field_Directions.asp?ClubId=107&Field=MAC+F
ARRAN+FIELD+%2D+Upper,No referrer,6
723,/asp/Help/Help_NCSARule411.htm,No referrer,6
724,/asp/Directions.asp?ClubId=36&Field=MOST+BLESSED
+SACRAMENT+%28MBS+1+%26+2%29,No referrer,6
725,/asp/Field_Directions.asp?ClubId=102&Field=RIVER
VIEW+PARK,No referrer,6
726,/asp/History/Spring2002/Hst_Games_Score.asp,No referrer,6
727,/asp/Games_Standings.asp?DivId=G13B,No referrer,6
728,/docs/NCSA_Scholarship.doc,No referrer,6
729,/asp/Games_standings.asp?DivId=G12BW,No referrer,6
730,/asp/Field_Directions.asp?ClubId=141&Field=Memor
ial+Field,No referrer,6
731,/directall.wpd,No referrer,6
732,/asp/Field_Directions.asp?ClubId=103&Field=ROCKL
AND+COUNTRY+DAY+SCHOOL+%28RCDS%29,No referrer,6
733,/asp/Field_Directions.asp?ClubId=111&Field=BARBO
UR+POND+PARK++%234,No referrer,6
734,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Mey
er,No referrer,6
735,/asp/Field_Directions.asp?ClubId=75&Field=HITCHC
OCK+JR%2E%2FSR%2E+HIGH+SCHOOL,No referrer,6
736,/asp/Field_Directions.asp?ClubId=183&Field=Kenne
dy+Park+field,No referrer,6
737,/ncsa_news2.htm,No referrer,6
738,/asp/Games_Standings.asp?DivID=B15B,No referrer,6
739,/asp/Field_Directions.asp?ClubId=200&Field=MARIS
T+HS,No referrer,6
740,/asp/History/Spring_2008/Hst_Games_Standings.asp
,No referrer,6
741,/asp/Field_Directions.asp?ClubId=81&Field=Vetera
ns+Field+1,No referrer,6
742,/_vti_bin/shtml.dll/directions/hudsonvalley_dire
ct.htm/map,No referrer,5
743,/asp/Field_Directions.asp?ClubId=95&Field=MOONAC
HIE+FIELD,No referrer,5
744,/asp/scs_menu.htm,No referrer,5
745,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Pinho1,No referrer,5
746,/asp/Forum/forum_Posting.asp?id=725,No referrer,5
747,/asp/Field_Directions.asp?ClubId=102&Field=SHEFF
IELD+PARK,No referrer,5
748,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Pinho,No referrer,5
749,/asp/Field_Directions.asp?ClubId=145&Field=Egan+
Field,No referrer,5
750,/rules_procedure.htm,No referrer,5
751,/Login.asp,No referrer,5
752,/Forum/Forum_Main.asp,No referrer,5
753,/asp/Field_Directions.asp?ClubId=144&Field=Hills
ide+School,No referrer,5
754,/asp/Field_Directions.asp?ClubId=172&Field=Essex
+Fells+School,No referrer,5
755,/asp/Games_Standings.asp?DivId=B08C,No referrer,5
756,/asp/Games_Standings.asp?DivId=B11D,No referrer,5
757,/_borders/left.htm,No referrer,5
758,/asp/Directions.asp?ClubId=40&Field=WESTBROOK+MI
DDLE+SCHOOL,No referrer,5
759,/asp/Field_Directions.asp?ClubId=107&Field=Finch
+Park,No referrer,5
760,/docs/FALL_2007_DIVISION_CHAMPIONS_BY_CLUB.doc,No referrer,5
761,/asp/Games_Sched_Print.asp?TeamNameSel=DOL-Perei
raBU10,No referrer,5
762,/asp/Field_Directions.asp?ClubId=73&Field=HAMILT
ON+SCHOOL+%231,No referrer,5
763,/asp/Field_Directions.asp?ClubId=191&Field=Kanto
r+1,No referrer,5
764,/Directions_Club_List.asp,No referrer,5
765,/docs/Fall_2003_Standings_files/filelist.xml,No referrer,4
766,/asp/Field_Directions.asp?ClubId=66&Field=Hobart
+Field,No referrer,4
767,/asp/adm/Adm_Directions_Display.asp?ClubId=91&Fi
eld=RIVER+DELL+HS+(RDHS-Small)+-+Small-sided,No referrer,4
768,/asp/Field_Directions.asp?ClubId=68&Field=48th+S
t++HCP,No referrer,4
769,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Abreu2,No referrer,4
770,/asp/ComposeMessage.asp?RecId=14&src=board,No referrer,4
771,/asp/referee/Ref_Report_Print.asp?GameId=2100,No referrer,4
772,/asp/Field_Directions.asp?ClubId=69&Field=QUARRY
+FIELD,No referrer,4
